2019/03/23 18:19:17 [error] 6980#0: *198 connect() failed (111: Connection refused) while connecting to upstream, client: 118.31.251.34, server: , request: "GET //pma/scripts/setup.php HTTP/1.1", upstream: "http://127.0.0.1:8000//pma/scripts/setup.php", host: "47.93.11.157"
2019/03/23 18:19:17 [error] 6980#0: *200 connect() failed (111: Connection refused) while connecting to upstream, client: 118.31.251.34, server: , request: "GET //web/phpMyAdmin/scripts/setup.php HTTP/1.1", upstream: "http://127.0.0.1:8000//web/phpMyAdmin/scripts/setup.php", host: "47.93.11.157"
2019/03/23 18:19:18 [error] 6980#0: *202 connect() failed (111: Connection refused) while connecting to upstream, client: 118.31.251.34, server: , request: "GET //xampp/phpmyadmin/scripts/setup.php HTTP/1.1", upstream: "http://127.0.0.1:8000//xampp/phpmyadmin/scripts/setup.php", host: "47.93.11.157"
2019/03/23 18:19:18 [error] 6980#0: *204 connect() failed (111: Connection refused) while connecting to upstream, client: 118.31.251.34, server: , request: "GET //web/scripts/setup.php HTTP/1.1", upstream: "http://127.0.0.1:8000//web/scripts/setup.php", host: "47.93.11.157"
2019/03/23 18:19:19 [error] 6980#0: *206 connect() failed (111: Connection refused) while connecting to upstream, client: 118.31.251.34, server: , request: "GET //php-my-admin/scripts/setup.php HTTP/1.1", upstream: "http://127.0.0.1:8000//php-my-admin/scripts/setup.php", host: "47.93.11.157"
2019/03/23 18:19:19 [error] 6980#0: *208 connect() failed (111: Connection refused) while connecting to upstream, client: 118.31.251.34, server: , request: "GET //websql/scripts/setup.php HTTP/1.1", upstream: "http://127.0.0.1:8000//websql/scripts/setup.php", host: "47.93.11.157"
2019/03/23 18:19:19 [error] 6980#0: *210 connect() failed (111: Connection refused) while connecting to upstream, client: 118.31.251.34, server: , request: "GET //phpMyAdmin-2/scripts/setup.php HTTP/1.1", upstream: "http://127.0.0.1:8000//phpMyAdmin-2/scripts/setup.php", host: "47.93.11.157"
2019/03/23 18:19:19 [error] 6980#0: *212 connect() failed (111: Connection refused) while connecting to upstream, client: 118.31.251.34, server: , request: "GET //sqlmanager/scripts/setup.php HTTP/1.1", upstream: "http://127.0.0.1:8000//sqlmanager/scripts/setup.php", host: "47.93.11.157"
2019/03/23 18:19:19 [error] 6980#0: *214 connect() failed (111: Connection refused) while connecting to upstream, client: 118.31.251.34, server: , request: "GET //mysqlmanager/scripts/setup.php HTTP/1.1", upstream: "http://127.0.0.1:8000//mysqlmanager/scripts/setup.php", host: "47.93.11.157"
2019/03/23 18:19:19 [error] 6980#0: *216 connect() failed (111: Connection refused) while connecting to upstream, client: 118.31.251.34, server: , request: "GET //p/m/a/scripts/setup.php HTTP/1.1", upstream: "http://127.0.0.1:8000//p/m/a/scripts/setup.php", host: "47.93.11.157"
2019/03/23 18:19:19 [error] 6980#0: *218 connect() failed (111: Connection refused) while connecting to upstream, client: 118.31.251.34, server: , request: "GET //PMA2005/scripts/setup.php HTTP/1.1", upstream: "http://127.0.0.1:8000//PMA2005/scripts/setup.php", host: "47.93.11.157"
2019/03/23 18:19:19 [error] 6980#0: *220 connect() failed (111: Connection refused) while connecting to upstream, client: 118.31.251.34, server: , request: "GET //phpmanager/scripts/setup.php HTTP/1.1", upstream: "http://127.0.0.1:8000//phpmanager/scripts/setup.php", host: "47.93.11.157"
2019/03/23 18:19:19 [error] 6980#0: *222 connect() failed (111: Connection refused) while connecting to upstream, client: 118.31.251.34, server: , request: "GET //php-myadmin/scripts/setup.php HTTP/1.1", upstream: "http://127.0.0.1:8000//php-myadmin/scripts/setup.php", host: "47.93.11.157"
2019/03/23 18:19:19 [error] 6980#0: *224 connect() failed (111: Connection refused) while connecting to upstream, client: 118.31.251.34, server: , request: "GET //phpmy-admin/scripts/setup.php HTTP/1.1", upstream: "http://127.0.0.1:8000//phpmy-admin/scripts/setup.php", host: "47.93.11.157"
2019/03/23 18:19:19 [error] 6980#0: *226 connect() failed (111: Connection refused) while connecting to upstream, client: 118.31.251.34, server: , request: "GET //webadmin/scripts/setup.php HTTP/1.1", upstream: "http://127.0.0.1:8000//webadmin/scripts/setup.php", host: "47.93.11.157"
2019/03/23 18:19:19 [error] 6980#0: *228 connect() failed (111: Connection refused) while connecting to upstream, client: 118.31.251.34, server: , request: "GET //sqlweb/scripts/setup.php HTTP/1.1", upstream: "http://127.0.0.1:8000//sqlweb/scripts/setup.php", host: "47.93.11.157"
2019/03/23 18:19:19 [error] 6980#0: *230 connect() failed (111: Connection refused) while connecting to upstream, client: 118.31.251.34, server: , request: "GET //webdb/scripts/setup.php HTTP/1.1", upstream: "http://127.0.0.1:8000//webdb/scripts/setup.php", host: "47.93.11.157"
2019/03/23 18:19:19 [error] 6980#0: *232 connect() failed (111: Connection refused) while connecting to upstream, client: 118.31.251.34, server: , request: "GET //mysql-admin/scripts/setup.php HTTP/1.1", upstream: "http://127.0.0.1:8000//mysql-admin/scripts/setup.php", host: "47.93.11.157"
2019/03/23 18:19:20 [error] 6980#0: *234 connect() failed (111: Connection refused) while connecting to upstream, client: 118.31.251.34, server: , request: "GET //databaseadmin/scripts/setup.php HTTP/1.1", upstream: "http://127.0.0.1:8000//databaseadmin/scripts/setup.php", host: "47.93.11.157"
2019/03/23 18:19:21 [error] 6980#0: *236 connect() failed (111: Connection refused) while connecting to upstream, client: 118.31.251.34, server: , request: "GET //admm/scripts/setup.php HTTP/1.1", upstream: "http://127.0.0.1:8000//admm/scripts/setup.php", host: "47.93.11.157"
2019/03/23 18:19:21 [error] 6980#0: *238 connect() failed (111: Connection refused) while connecting to upstream, client: 118.31.251.34, server: , request: "GET //admn/scripts/setup.php HTTP/1.1", upstream: "http://127.0.0.1:8000//admn/scripts/setup.php", host: "47.93.11.157"
2019/03/23 18:19:21 [error] 6980#0: *240 connect() failed (111: Connection refused) while connecting to upstream, client: 118.31.251.34, server: , request: "GET //_admin/scripts/setup.php HTTP/1.1", upstream: "http://127.0.0.1:8000//_admin/scripts/setup.php", host: "47.93.11.157"
2019/03/23 18:19:21 [error] 6980#0: *242 connect() failed (111: Connection refused) while connecting to upstream, client: 118.31.251.34, server: , request: "GET //_phpmyadmin/scripts/setup.php HTTP/1.1", upstream: "http://127.0.0.1:8000//_phpmyadmin/scripts/setup.php", host: "47.93.11.157"
2019/03/23 18:19:22 [error] 6980#0: *244 connect() failed (111: Connection refused) while connecting to upstream, client: 118.31.251.34, server: , request: "GET //~/PMA/scripts/setup.php HTTP/1.1", upstream: "http://127.0.0.1:8000//~/PMA/scripts/setup.php", host: "47.93.11.157"
2019/03/23 18:19:22 [error] 6980#0: *246 connect() failed (111: Connection refused) while connecting to upstream, client: 118.31.251.34, server: , request: "GET //3rdparty/phpMyAdmin/scripts/setup.php HTTP/1.1", upstream: "http://127.0.0.1:8000//3rdparty/phpMyAdmin/scripts/setup.php", host: "47.93.11.157"
2019/03/23 18:19:22 [error] 6980#0: *248 connect() failed (111: Connection refused) while connecting to upstream, client: 118.31.251.34, server: , request: "GET //admin/mysql/scripts/setup.php HTTP/1.1", upstream: "http://127.0.0.1:8000//admin/mysql/scripts/setup.php", host: "47.93.11.157"
2019/03/23 18:19:22 [error] 6980#0: *250 connect() failed (111: Connection refused) while connecting to upstream, client: 118.31.251.34, server: , request: "GET //administrator/components/com_joommyadmin/phpmyadmin/scripts/setup.php HTTP/1.1", upstream: "http://127.0.0.1:8000//administrator/components/com_joommyadmin/phpmyadmin/scripts/setup.php", host: "47.93.11.157"
2019/03/23 18:19:22 [error] 6980#0: *252 connect() failed (111: Connection refused) while connecting to upstream, client: 118.31.251.34, server: , request: "GET //adminmysql/scripts/setup.php HTTP/1.1", upstream: "http://127.0.0.1:8000//adminmysql/scripts/setup.php", host: "47.93.11.157"
2019/03/23 18:19:22 [error] 6980#0: *254 connect() failed (111: Connection refused) while connecting to upstream, client: 118.31.251.34, server: , request: "GET //apache-default/phpmyadmin/scripts/setup.php HTTP/1.1", upstream: "http://127.0.0.1:8000//apache-default/phpmyadmin/scripts/setup.php", host: "47.93.11.157"
2019/03/23 18:19:22 [error] 6980#0: *256 connect() failed (111: Connection refused) while connecting to upstream, client: 118.31.251.34, server: , request: "GET //backup/phpmyadmin/scripts/setup.php HTTP/1.1", upstream: "http://127.0.0.1:8000//backup/phpmyadmin/scripts/setup.php", host: "47.93.11.157"
2019/03/23 18:19:23 [error] 6980#0: *258 connect() failed (111: Connection refused) while connecting to upstream, client: 118.31.251.34, server: , request: "GET //bbs/data/scripts/setup.php HTTP/1.1", upstream: "http://127.0.0.1:8000//bbs/data/scripts/setup.php", host: "47.93.11.157"
2019/03/23 18:19:23 [error] 6980#0: *260 connect() failed (111: Connection refused) while connecting to upstream, client: 118.31.251.34, server: , request: "GET //bkup/phpmyadmin/scripts/setup.php HTTP/1.1", upstream: "http://127.0.0.1:8000//bkup/phpmyadmin/scripts/setup.php", host: "47.93.11.157"
2019/03/23 18:19:23 [error] 6980#0: *262 connect() failed (111: Connection refused) while connecting to upstream, client: 118.31.251.34, server: , request: "GET //blog/phpmyadmin/scripts/setup.php HTTP/1.1", upstream: "http://127.0.0.1:8000//blog/phpmyadmin/scripts/setup.php", host: "47.93.11.157"
2019/03/23 18:19:23 [error] 6980#0: *264 connect() failed (111: Connection refused) while connecting to upstream, client: 118.31.251.34, server: , request: "GET //cpadmin/scripts/setup.php HTTP/1.1", upstream: "http://127.0.0.1:8000//cpadmin/scripts/setup.php", host: "47.93.11.157"
2019/03/23 18:19:23 [error] 6980#0: *266 connect() failed (111: Connection refused) while connecting to upstream, client: 118.31.251.34, server: , request: "GET //cpadmindb/scripts/setup.php HTTP/1.1", upstream: "http://127.0.0.1:8000//cpadmindb/scripts/setup.php", host: "47.93.11.157"
2019/03/23 18:19:23 [error] 6980#0: *268 connect() failed (111: Connection refused) while connecting to upstream, client: 118.31.251.34, server: , request: "GET //cpanelmysql/scripts/setup.php HTTP/1.1", upstream: "http://127.0.0.1:8000//cpanelmysql/scripts/setup.php", host: "47.93.11.157"
2019/03/23 18:19:23 [error] 6980#0: *270 connect() failed (111: Connection refused) while connecting to upstream, client: 118.31.251.34, server: , request: "GET //cpanelphpmyadmin/scripts/setup.php HTTP/1.1", upstream: "http://127.0.0.1:8000//cpanelphpmyadmin/scripts/setup.php", host: "47.93.11.157"
2019/03/23 18:19:23 [error] 6980#0: *272 connect() failed (111: Connection refused) while connecting to upstream, client: 118.31.251.34, server: , request: "GET //cpanelsql/scripts/setup.php HTTP/1.1", upstream: "http://127.0.0.1:8000//cpanelsql/scripts/setup.php", host: "47.93.11.157"
2019/03/23 18:19:23 [error] 6980#0: *274 connect() failed (111: Connection refused) while connecting to upstream, client: 118.31.251.34, server: , request: "GET //cpdbadmin/scripts/setup.php HTTP/1.1", upstream: "http://127.0.0.1:8000//cpdbadmin/scripts/setup.php", host: "47.93.11.157"
2019/03/23 18:19:24 [error] 6980#0: *276 connect() failed (111: Connection refused) while connecting to upstream, client: 118.31.251.34, server: , request: "GET //cpdbadmin/Anonymous/scripts/setup.php HTTP/1.1", upstream: "http://127.0.0.1:8000//cpdbadmin/Anonymous/scripts/setup.php", host: "47.93.11.157"
2019/03/23 18:19:25 [error] 6980#0: *278 connect() failed (111: Connection refused) while connecting to upstream, client: 118.31.251.34, server: , request: "GET //cpphpmyadmin/scripts/setup.php HTTP/1.1", upstream: "http://127.0.0.1:8000//cpphpmyadmin/scripts/setup.php", host: "47.93.11.157"
2019/03/23 18:19:25 [error] 6980#0: *280 connect() failed (111: Connection refused) while connecting to upstream, client: 118.31.251.34, server: , request: "GET //database/scripts/setup.php HTTP/1.1", upstream: "http://127.0.0.1:8000//database/scripts/setup.php", host: "47.93.11.157"
2019/03/23 18:19:25 [error] 6980#0: *282 connect() failed (111: Connection refused) while connecting to upstream, client: 118.31.251.34, server: , request: "GET //dbAdmin2/scripts/setup.php HTTP/1.1", upstream: "http://127.0.0.1:8000//dbAdmin2/scripts/setup.php", host: "47.93.11.157"
2019/03/23 18:19:25 [error] 6980#0: *284 connect() failed (111: Connection refused) while connecting to upstream, client: 118.31.251.34, server: , request: "GET //forum/phpmyadmin/scripts/setup.php HTTP/1.1", upstream: "http://127.0.0.1:8000//forum/phpmyadmin/scripts/setup.php", host: "47.93.11.157"
2019/03/23 18:19:25 [error] 6980#0: *286 connect() failed (111: Connection refused) while connecting to upstream, client: 118.31.251.34, server: , request: "GET //htdocs/scripts/setup.php HTTP/1.1", upstream: "http://127.0.0.1:8000//htdocs/scripts/setup.php", host: "47.93.11.157"
2019/03/23 18:19:25 [error] 6980#0: *288 connect() failed (111: Connection refused) while connecting to upstream, client: 118.31.251.34, server: , request: "GET //mydatadmin/scripts/setup.php HTTP/1.1", upstream: "http://127.0.0.1:8000//mydatadmin/scripts/setup.php", host: "47.93.11.157"
2019/03/23 18:19:26 [error] 6980#0: *290 connect() failed (111: Connection refused) while connecting to upstream, client: 118.31.251.34, server: , request: "GET //mysqladminconfig/scripts/setup.php HTTP/1.1", upstream: "http://127.0.0.1:8000//mysqladminconfig/scripts/setup.php", host: "47.93.11.157"
2019/03/23 18:19:26 [error] 6980#0: *292 connect() failed (111: Connection refused) while connecting to upstream, client: 118.31.251.34, server: , request: "GET //padmin/scripts/setup.php HTTP/1.1", upstream: "http://127.0.0.1:8000//padmin/scripts/setup.php", host: "47.93.11.157"
2019/03/23 18:19:26 [error] 6980#0: *294 connect() failed (111: Connection refused) while connecting to upstream, client: 118.31.251.34, server: , request: "GET //php/scripts/setup.php HTTP/1.1", upstream: "http://127.0.0.1:8000//php/scripts/setup.php", host: "47.93.11.157"
2019/03/23 18:19:26 [error] 6980#0: *296 connect() failed (111: Connection refused) while connecting to upstream, client: 118.31.251.34, server: , request: "GET //php/phpmyadmin/scripts/setup.php HTTP/1.1", upstream: "http://127.0.0.1:8000//php/phpmyadmin/scripts/setup.php", host: "47.93.11.157"
2019/03/23 18:19:27 [error] 6980#0: *298 connect() failed (111: Connection refused) while connecting to upstream, client: 118.31.251.34, server: , request: "GET //phpm/scripts/setup.php HTTP/1.1", upstream: "http://127.0.0.1:8000//phpm/scripts/setup.php", host: "47.93.11.157"
2019/03/23 18:19:27 [error] 6980#0: *300 connect() failed (111: Connection refused) while connecting to upstream, client: 118.31.251.34, server: , request: "GET //phpmy/scripts/setup.php HTTP/1.1", upstream: "http://127.0.0.1:8000//phpmy/scripts/setup.php", host: "47.93.11.157"
2019/03/23 18:19:28 [error] 6980#0: *302 connect() failed (111: Connection refused) while connecting to upstream, client: 118.31.251.34, server: , request: "GET //phpmya/scripts/setup.php HTTP/1.1", upstream: "http://127.0.0.1:8000//phpmya/scripts/setup.php", host: "47.93.11.157"
2019/03/23 18:19:28 [error] 6980#0: *304 connect() failed (111: Connection refused) while connecting to upstream, client: 118.31.251.34, server: , request: "GET //phpmyad/scripts/setup.php HTTP/1.1", upstream: "http://127.0.0.1:8000//phpmyad/scripts/setup.php", host: "47.93.11.157"
2019/03/23 18:19:29 [error] 6980#0: *306 connect() failed (111: Connection refused) while connecting to upstream, client: 118.31.251.34, server: , request: "GET //phpMyAdmi/scripts/setup.php HTTP/1.1", upstream: "http://127.0.0.1:8000//phpMyAdmi/scripts/setup.php", host: "47.93.11.157"
2019/03/23 18:19:29 [error] 6980#0: *308 connect() failed (111: Connection refused) while connecting to upstream, client: 118.31.251.34, server: , request: "GET //phpMyAdmin-2.5.5/index.php HTTP/1.1", upstream: "http://127.0.0.1:8000//phpMyAdmin-2.5.5/index.php", host: "47.93.11.157"
2019/03/23 18:19:29 [error] 6980#0: *310 connect() failed (111: Connection refused) while connecting to upstream, client: 118.31.251.34, server: , request: "GET //admin/phpmyadmin/scripts/setup.php HTTP/1.1", upstream: "http://127.0.0.1:8000//admin/phpmyadmin/scripts/setup.php", host: "47.93.11.157"
2019/03/23 18:19:29 [error] 6980#0: *312 connect() failed (111: Connection refused) while connecting to upstream, client: 118.31.251.34, server: , request: "GET //phpmyadmin/scripts/setup.php HTTP/1.1", upstream: "http://127.0.0.1:8000//phpmyadmin/scripts/setup.php", host: "47.93.11.157"
2019/03/23 18:19:29 [error] 6980#0: *314 connect() failed (111: Connection refused) while connecting to upstream, client: 118.31.251.34, server: , request: "GET //pma2005/scripts/setup.php HTTP/1.1", upstream: "http://127.0.0.1:8000//pma2005/scripts/setup.php", host: "47.93.11.157"
2019/03/23 18:23:45 [error] 6980#0: *316 connect() failed (111: Connection refused) while connecting to upstream, client: 110.184.179.37, server: , request: "GET /login.html# HTTP/1.1", upstream: "http://127.0.0.1:8000/login.html#", host: "bio.measurex.top"
2019/03/23 18:33:10 [error] 6980#0: *318 connect() failed (111: Connection refused) while connecting to upstream, client: 185.126.156.62, server: , request: "GET / HTTP/1.1", upstream: "http://127.0.0.1:8000/", host: "47.93.11.157:80"
2019/03/23 18:33:10 [info] 6980#0: *318 client 185.126.156.62 closed keepalive connection
2019/03/23 18:42:20 [error] 6980#0: *320 connect() failed (111: Connection refused) while connecting to upstream, client: 2.228.44.154, server: , request: "GET / HTTP/1.1", upstream: "http://127.0.0.1:8000/", host: "47.93.11.157:80"
2019/03/23 18:42:20 [info] 6980#0: *320 client 2.228.44.154 closed keepalive connection
2019/03/23 18:51:33 [error] 6980#0: *322 connect() failed (111: Connection refused) while connecting to upstream, client: 80.82.70.187, server: , request: "GET http://www.baidu.com/cache/global/img/gs.gif HTTP/1.1", upstream: "http://127.0.0.1:8000/cache/global/img/gs.gif", host: "www.baidu.com"
2019/03/23 18:51:33 [info] 6980#0: *322 client 80.82.70.187 closed keepalive connection (104: Connection reset by peer)
2019/03/23 18:57:56 [info] 6980#0: *324 client 159.192.223.103 closed keepalive connection
2019/03/23 18:58:22 [info] 6980#0: *326 epoll_wait() reported that client prematurely closed connection, so upstream connection is closed too (104: Connection reset by peer) while connecting to upstream, client: 101.91.60.110, server: , request: "GET /login HTTP/1.1", upstream: "http://127.0.0.1:8000/login", host: "www.btewz.com"
2019/03/23 18:58:22 [info] 6980#0: *328 epoll_wait() reported that client prematurely closed connection, so upstream connection is closed too (104: Connection reset by peer) while connecting to upstream, client: 101.91.60.110, server: , request: "GET / HTTP/1.1", upstream: "http://127.0.0.1:8000/", host: "www.btewz.com", referrer: "http://www.btewz.com/login"
2019/03/23 19:09:37 [info] 6980#0: *330 epoll_wait() reported that client prematurely closed connection, so upstream connection is closed too (104: Connection reset by peer) while connecting to upstream, client: 202.120.235.115, server: , request: "POST /login/ HTTP/1.1", upstream: "http://127.0.0.1:8000/login/", host: "www.btewz.com"
2019/03/23 19:09:57 [info] 6980#0: *332 epoll_wait() reported that client prematurely closed connection, so upstream connection is closed too (104: Connection reset by peer) while connecting to upstream, client: 202.120.235.115, server: , request: "POST /login/ HTTP/1.1", upstream: "http://127.0.0.1:8000/login/", host: "www.btewz.com"
2019/03/23 19:21:32 [info] 10509#0: *1 epoll_wait() reported that client prematurely closed connection, so upstream connection is closed too (104: Connection reset by peer) while connecting to upstream, client: 202.120.235.115, server: www.btewz.com, request: "POST /login/ HTTP/1.1", upstream: "http://127.0.0.1:8000/login/", host: "www.btewz.com"
2019/03/23 19:23:12 [info] 10509#0: *3 epoll_wait() reported that client prematurely closed connection, so upstream connection is closed too (104: Connection reset by peer) while connecting to upstream, client: 211.142.130.242, server: www.btewz.com, request: "HEAD / HTTP/1.1", upstream: "http://127.0.0.1:8000/", host: "www.btewz.com"
2019/03/23 19:23:32 [info] 10509#0: *5 epoll_wait() reported that client prematurely closed connection, so upstream connection is closed too (104: Connection reset by peer) while connecting to upstream, client: 202.120.235.115, server: www.btewz.com, request: "POST /login/ HTTP/1.1", upstream: "http://127.0.0.1:8000/login/", host: "www.btewz.com"
2019/03/23 19:24:19 [info] 10509#0: *7 epoll_wait() reported that client prematurely closed connection, so upstream connection is closed too (104: Connection reset by peer) while connecting to upstream, client: 202.120.235.115, server: www.btewz.com, request: "POST /login/ HTTP/1.1", upstream: "http://127.0.0.1:8000/login/", host: "www.btewz.com"
2019/03/23 19:26:35 [info] 10564#0: *11 epoll_wait() reported that client prematurely closed connection, so upstream connection is closed too (104: Connection reset by peer) while connecting to upstream, client: 202.120.235.115, server: 47.93.11.157, request: "POST /login/ HTTP/1.1", upstream: "http://127.0.0.1:8000/login/", host: "www.btewz.com"
2019/03/23 19:27:27 [info] 10581#0: *13 epoll_wait() reported that client prematurely closed connection, so upstream connection is closed too (104: Connection reset by peer) while connecting to upstream, client: 202.120.235.115, server: www.btewz.com, request: "POST /login/ HTTP/1.1", upstream: "http://127.0.0.1:8000/login/", host: "www.btewz.com"
